,dim1,dim2,dim3,label
41132,7.9656544,-4.5384493,16.559696,8
41133,12.447436,7.5763154,1.9792963,8
41134,-2.6129718,-0.6054272,-27.359695,6
41135,2.699356,-15.812524,-10.513632,9
41136,4.740008,10.669042,30.62227,3
41137,-19.206415,30.172937,-2.4953227,0
41138,-9.749318,24.954054,2.6594224,0
41139,21.90074,-4.7599635,-18.693161,1
41140,-11.859996,6.527622,23.783947,5
41141,0.79478765,18.766945,-18.161396,2
41142,-23.431221,4.3438826,-7.6536274,6
41143,1.2735608,21.48954,9.484506,3
41144,-17.641005,7.18066,23.309357,5
41145,-9.525697,-16.81145,-19.485233,4
41146,29.660572,-6.947329,18.272982,1
41147,-4.5144544,7.410269,-8.373734,5
41148,1.4877993,-32.61729,7.020095,7
41149,-7.6776743,10.667184,-25.239538,6
41150,30.46375,-5.5276127,12.388313,1
41151,2.0387995,-34.217064,0.35325077,7
41152,-19.009483,7.488188,16.007277,5
41153,7.8591003,3.9848058,-0.59375966,8
41154,3.009631,-6.324412,6.34149,8
41155,2.2971349,-15.251315,-10.662504,9
41156,-18.155022,26.226564,1.7518982,0
41157,-12.870217,6.7422857,-24.86532,6
41158,-12.617981,30.723818,-4.4432507,0
41159,-8.605761,-16.817322,-17.906794,4
41160,-10.464299,-8.079755,-17.224922,6
41161,13.10632,-31.893848,2.0291443,7
41162,-5.028795,-17.017912,2.068701,9
41163,-9.713578,-15.912317,-19.010283,4
41164,13.952734,-24.50797,11.483073,7
41165,4.629699,23.034323,10.209591,3
41166,-22.733683,-23.986923,-2.717267,4
41167,-9.761023,10.822296,-26.419155,6
41168,19.59568,-22.076712,2.1080937,7
41169,4.490742,20.500074,-17.734085,2
41170,-9.943779,1.7062843,-28.411531,6
41171,0.79779464,13.001437,16.555195,3
41172,-10.982809,10.730224,-17.62721,6
41173,-4.3709445,-20.59815,-18.8858,4
41174,16.332323,-22.110666,3.7178466,7
41175,10.833166,0.73170424,0.931567,8
41176,8.137319,-27.286627,5.895901,7
41177,0.601181,-12.342604,-6.5764494,9
41178,-12.219949,-14.7852955,9.219853,9
41179,7.2159576,21.643269,-15.204498,2
41180,3.1211696,-10.286317,16.69157,8
41181,2.3630266,21.969784,-15.488239,2
41182,14.906262,19.668045,-3.3691711,2
41183,10.251521,-0.5730289,-0.46073604,8
41184,15.207026,-21.305346,7.0326166,7
41185,-4.407374,7.987379,-2.5376868,5
41186,-18.101389,12.5586815,14.88725,5
41187,-15.486106,27.387392,-14.182682,0
41188,-15.187487,7.028251,-9.076728,6
41189,1.4699683,23.137571,-16.211628,2
41190,-24.015112,2.1777065,-12.273964,6
41191,-13.07677,29.064129,-11.151608,0
41192,-9.037743,-22.222397,-2.770727,4
41193,17.63858,-6.822966,-19.449442,1
41194,13.126639,-13.754628,8.559522,7
41195,12.066919,-3.0772488,-16.630898,1
41196,-15.640101,-11.875051,3.1422086,9
41197,4.2444725,20.219315,-12.904165,2
41198,-24.309208,-1.1638267,-12.637154,6
41199,-1.0655401,-8.931764,-7.992443,9
41200,-5.037038,1.0646267,19.43966,8
41201,-14.534884,11.870872,-20.995886,6
41202,-16.85458,3.9710948,4.7799883,5
41203,8.04865,3.7720861,-0.8155378,8
41204,12.9879465,12.224252,-9.706133,2
41205,13.0766,-7.890342,-16.259968,1
41206,-20.289495,-16.721113,-9.6497965,4
41207,9.094794,16.217543,-19.262276,2
41208,-12.914885,0.7659336,9.54367,5
41209,9.508384,-1.7349788,-16.276518,1
41210,29.636927,-10.764871,4.743205,1
41211,-15.907506,30.775238,-6.4720283,0
41212,3.7817585,7.5131207,18.651188,3
41213,-6.776264,6.210475,-22.60746,6
41214,-12.405521,-3.76368,-22.49497,6
41215,-4.205344,7.465516,5.9410334,5
41216,18.9945,18.29921,-10.367517,2
41217,12.718419,19.916315,-16.870893,2
41218,20.402588,1.6751457,16.760414,8
41219,-2.0881073,-9.639845,-6.1996713,9
41220,-25.983053,-13.939154,-10.198661,4
41221,11.350673,-26.797056,-8.486659,7
41222,25.69614,-4.573166,18.953337,1
41223,-13.936567,5.320025,0.3355448,5
41224,8.42701,-25.183855,6.0656815,7
41225,6.856931,14.889729,14.139873,3
41226,27.014397,-3.7662058,7.2455163,1
41227,0.6950941,-15.033037,-2.1779132,9
41228,-20.398418,28.626266,0.39056343,0
41229,1.7230792,6.0431633,8.639017,3
41230,-12.499788,-2.6753612,9.956349,5
41231,6.1874657,0.14032769,3.5269718,8
41232,8.805488,-28.305225,14.897262,7
41233,1.435195,21.701212,9.521801,3
41234,16.672462,11.889909,2.7303014,2
41235,8.575463,4.6850233,4.23773,8
41236,13.74286,-28.191847,4.479663,7
41237,14.265357,-2.072802,-13.589362,1
41238,26.747623,-15.185432,-0.29783157,1
41239,-0.0121091595,-5.9682946,-8.966122,9
41240,14.291705,-21.919287,8.9091835,7
41241,-1.8807106,5.8465834,-8.216019,5
41242,0.30499855,0.37708387,-24.164864,6
41243,-3.9281852,7.9800367,3.999969,5
41244,5.374715,-31.641981,15.146269,7
41245,-18.339031,31.84262,-3.7320793,0
41246,-10.093541,4.7740335,-12.9671755,6
41247,16.74856,-0.7058057,-16.851957,1
41248,26.263805,-6.0132484,19.048502,1
41249,17.292185,-2.890844,-13.897952,1
41250,14.260906,-22.647524,5.763345,7
41251,-1.6987298,-9.588646,-6.0604835,9
41252,-22.683945,18.165369,-10.627776,0
41253,10.424744,-2.648063,5.3644814,8
41254,1.5850137,0.5213502,27.55774,9
41255,2.537803,21.064295,-17.440758,2
41256,-0.53858346,22.78557,-16.220827,2
41257,-9.715684,8.373464,-23.234612,6
41258,-13.829957,0.9452972,-3.8975456,5
41259,-11.681189,29.86864,-10.3316765,0
41260,13.752185,16.108166,-14.68905,2
41261,-8.518473,8.198445,-27.752663,6
41262,-16.113333,6.673756,-11.513551,6
41263,-2.2571034,7.3870273,-0.13758855,5
41264,11.093779,12.008812,-10.329215,2
41265,-13.481146,31.853786,-9.265562,0
41266,21.749353,8.602611,7.6717944,1
41267,4.5530705,23.193462,10.247584,3
41268,-0.5098421,-1.8938116,-24.063383,6
41269,15.018543,-7.2053857,-13.993236,1
41270,-7.9197364,-22.554953,12.153308,9
41271,5.676655,2.878893,0.9908258,8
41272,-7.17734,-0.75028694,-16.152006,6
41273,-6.666258,9.005015,-22.620615,6
41274,-13.329109,-10.314743,4.0016246,9
41275,7.924822,-29.405186,-8.374586,7
41276,5.5927615,-24.177786,-3.4441795,2
41277,-4.430009,6.0691447,-7.825898,5
41278,-15.157862,6.6758432,1.2298938,5
41279,-1.6810024,-7.3323073,-0.6729056,9
41280,-0.00022290202,-33.017384,15.755783,7
41281,-1.6464252,-9.802051,-5.663954,9
41282,27.494682,-4.5601716,9.214668,1
41283,3.0174623,22.717863,9.537333,3
41284,14.7958145,-21.674854,10.962889,2
41285,-13.832444,28.622917,-9.815663,0
41286,-13.635621,20.580833,5.3905516,0
41287,2.8038573,22.877882,9.714733,3
41288,-21.584215,20.05842,3.8389304,0
41289,21.595675,-5.202642,-18.719019,1
41290,20.578651,8.5156555,-8.84452,2
41291,-10.95125,29.854013,-11.151278,0
41292,20.418076,16.447752,-13.278783,2
41293,-6.2906656,-18.71798,-24.486609,4
41294,9.613748,28.327032,-11.105683,2
41295,-10.548242,-7.67026,2.9579566,9
41296,-12.280397,29.445179,1.5139205,0
41297,8.0981245,-30.347164,-8.226079,7
41298,-22.50272,-22.765106,2.865567,4
41299,3.4759624,22.752806,9.892567,3
41300,9.638888,-13.881806,5.946357,7
41301,2.3984656,21.497232,-18.091549,2
41302,0.44927415,-6.3485684,-2.5064936,9
41303,-9.740418,9.2113,-27.787579,6
41304,3.7975035,1.6907835,9.573776,8
41305,-5.1129107,8.386835,-2.785013,5
41306,2.0660594,-16.311684,-4.089509,9
41307,-6.401924,-18.677658,-24.544977,4
41308,-13.857886,7.813867,-19.554922,6
41309,6.215028,-26.903664,-7.583876,7
41310,2.2098777,-31.750795,11.514112,7
41311,2.900832,-13.034748,-5.204387,9
41312,-17.49786,-1.575619,15.175799,5
41313,6.069283,-26.34061,-6.9781737,7
41314,-15.98386,0.47228667,16.641525,5
41315,-14.438169,27.508636,-12.758302,0
41316,-17.033089,0.19192043,-10.392559,6
41317,4.337755,13.673442,8.182016,3
41318,-6.448887,29.587942,-9.6987095,0
41319,-4.928086,-17.679361,-23.952593,4
41320,-13.098806,21.347631,5.4370623,0
41321,-5.534808,5.641979,-3.1390889,5
41322,-7.6608157,8.154289,16.110289,5
41323,-2.2556164,10.644924,-23.222073,6
41324,15.472303,-13.898383,-1.0201664,7
41325,15.285373,-26.40982,-11.180758,7
41326,-8.792045,-14.571309,11.594058,9
41327,6.883719,2.3777633,-6.4973397,8
41328,20.137978,-21.480408,-2.1125736,7
41329,5.01826,-11.641906,-14.260175,9
41330,13.571215,17.437428,0.08280953,2
41331,-12.905297,31.98908,-9.66132,0
41332,23.050089,2.8983448,21.660345,1
41333,11.960708,-2.3740482,-18.240541,1
41334,1.3794528,26.216764,23.755245,9
41335,0.8292766,17.0833,-17.47806,2
41336,7.936778,-16.588264,12.799097,7
41337,6.5361023,16.726755,16.489937,3
41338,-18.132624,24.54931,-14.84401,0
41339,9.432281,-33.559036,-7.8075714,7
41340,17.282978,7.3857117,-11.832179,2
41341,-10.387496,29.519196,-13.914691,0
41342,-22.398697,-15.337805,0.3780653,4
41343,3.1943688,14.101528,9.358408,3
41344,-21.236977,-0.924374,-9.388762,6
41345,16.990534,-24.951984,-10.648106,7
41346,-0.85513294,2.427759,-20.327253,6
41347,6.7060976,4.411662,-7.2988815,8
41348,26.312296,15.247503,-0.3873338,2
41349,-10.092188,-7.444657,9.324772,9
41350,-21.256489,17.511332,5.5609164,0
41351,-6.195697,8.860186,-24.456429,6
41352,-13.8712435,21.85177,4.8307095,0
41353,-7.9681916,31.51356,-7.7285447,0
41354,-21.265987,-25.731228,-1.3488516,4
41355,-7.2807083,-15.728058,-22.915415,4
41356,3.4336143,9.542659,28.623774,3
41357,-8.336386,29.121008,-9.385924,0
41358,-12.911323,18.819765,-9.639183,0
41359,9.131693,3.3480477,-2.9535701,8
41360,24.99809,-2.2957337,20.462614,1
41361,-3.1963055,11.546757,-23.08943,6
41362,9.892219,-14.332933,7.041162,7
41363,6.682315,3.1232579,-6.168981,8
41364,0.63058525,-16.540154,-3.9710548,9
41365,8.7174225,-30.274128,-8.232015,7
41366,13.477237,27.41613,-13.161233,2
41367,15.074052,-25.374584,-11.674264,7
41368,-24.561346,21.036087,-8.000439,0
41369,5.376987,-11.141071,-15.758679,9
41370,-14.798342,2.4830954,21.109058,5
41371,-8.938406,28.823994,-13.716457,0
41372,20.641098,-14.340965,-10.606559,1
41373,-6.1748853,-18.526564,-24.149979,4
41374,-23.35382,13.701791,-0.34217092,0
41375,2.8250418,-12.029881,-14.908868,9
41376,-25.24133,15.730725,-0.3065257,0
41377,2.730849,-12.050327,-15.046482,9
41378,7.8862386,7.1562376,22.31791,3
41379,15.839877,-21.956081,-8.399648,7
41380,1.1364306,2.80253,-25.097168,6
41381,-10.794825,-14.076072,-21.578697,4
41382,5.998868,9.509325,0.39452866,2
41383,-10.252481,30.432167,-13.257245,0
41384,-18.417133,18.143467,3.5189295,0
41385,4.481958,14.373886,8.322496,3
41386,29.018923,-8.427662,2.3247564,1
41387,-1.7301022,4.391527,-8.009436,5
41388,-11.200219,22.6339,3.4198751,0
41389,-5.1664257,6.1150036,-2.672484,5
41390,-21.121002,7.5317273,12.646307,5
41391,9.015768,17.990562,17.686378,3
41392,25.934143,1.7923104,18.040989,1
41393,9.1589775,2.3488307,-4.0328765,8
41394,0.8447915,-4.746616,15.32841,8
41395,1.2687739,-8.640826,-12.052917,9
41396,-9.635455,-21.545187,-22.56372,8
41397,-0.70756805,17.562336,-16.262178,2
41398,10.788159,14.3426,-6.763061,2
41399,18.987185,-25.195305,-11.064679,2
41400,-11.881062,12.436282,-23.975883,6
41401,-9.683091,28.755304,-14.119875,0
41402,-14.39413,3.6089137,17.059631,5
41403,5.1070776,-10.810076,-15.819359,9
41404,0.17232667,7.4717326,23.05517,3
41405,10.015639,-30.787136,-7.372314,7
41406,-27.97851,21.431791,1.8701991,0
41407,0.55682254,13.105196,15.458044,3
41408,-21.171732,3.6616788,-6.7886567,6
41409,10.137165,-5.0877905,-16.667011,1
41410,-27.949085,3.512375,-7.6806455,6
41411,3.7329977,14.801973,12.023449,3
41412,-21.058937,14.675715,2.5757513,0
41413,-7.50392,11.346138,-24.510572,6
41414,15.416246,-15.049292,0.13893545,7
41415,-17.126324,11.010618,-22.540188,6
41416,1.4583822,-5.622652,23.888014,8
41417,0.65319335,18.774488,-16.571917,2
41418,29.715841,-0.25151405,-5.9723997,1
41419,10.302293,-3.5731006,-17.347706,1
41420,5.8668327,19.12645,-15.60018,2
41421,0.5928205,19.54618,-17.509989,2
41422,-15.317748,-12.814244,15.397233,9
41423,-7.365314,11.318652,-24.524212,6
41424,23.676157,4.693963,7.9662123,1
41425,-10.591107,30.007664,-13.481148,0
41426,-2.5110695,24.68136,-7.119296,4
41427,6.928727,13.977012,-16.30997,2
41428,4.86313,27.595108,16.223413,3
41429,-2.0402892,20.5096,-17.272938,2
41430,-28.365736,-0.6768245,-12.319519,6
41431,7.102836,0.9230362,-3.273092,8
41432,-18.393633,14.277405,3.9094827,0
41433,5.9386554,-12.943545,-13.934509,9
41434,-7.4690537,-4.2415833,14.732419,9
41435,-1.5256139,6.352422,-5.894059,5
41436,6.2605553,13.958473,24.356255,3
41437,9.969776,-4.9225316,-16.72285,1
41438,16.646646,9.1771345,-4.2934675,2
41439,-1.2349157,9.760441,-23.939157,6
41440,-17.520529,-18.710123,-10.689826,4
41441,9.2826,2.5560498,-4.2542214,8
41442,-20.81895,-1.7436993,-13.748748,6
41443,-14.998268,29.310421,-10.386778,0
41444,-14.429267,-8.061774,-4.4347014,4
41445,-13.92859,24.196167,-15.71002,0
41446,29.055792,-4.522337,-2.6920674,1
41447,-9.299546,28.35221,-10.320305,0
41448,11.86007,-23.48285,11.57936,7
41449,19.90319,-1.6748731,-12.0065565,1
41450,14.772472,-13.347375,3.7675266,7
41451,1.093219,17.75581,-16.584839,2
41452,-23.608173,-2.2591355,-16.827196,6
41453,2.5602827,19.401167,5.5194216,3
41454,32.078598,-9.55548,14.859849,1
41455,-4.433031,-20.600323,-18.643314,4
41456,-16.4414,-13.122507,-6.934886,4
41457,-2.9172714,5.9807973,-6.6886754,5
41458,20.426998,10.732819,-4.2781262,2
41459,-10.472407,9.196812,-23.218182,6
41460,18.257809,14.745108,-5.9344244,2
41461,15.160872,-22.059181,-8.89295,7
41462,-1.6391506,3.8122058,-7.6561484,5
41463,7.963495,3.8248785,-7.5401196,8
41464,-8.827825,2.7413342,18.507559,8
41465,-10.920929,29.003036,-13.060569,0
41466,18.55239,14.835722,-5.4018445,2
41467,12.224149,-6.4815245,-16.999474,1
41468,-3.698863,-0.35911968,18.13092,8
41469,0.78221166,18.2078,-16.89818,2
41470,15.288101,-22.216513,5.3705816,7
41471,5.301182,17.623991,8.548446,3
41472,4.423975,-35.888855,6.4785433,7
41473,-7.6719446,-16.976877,-22.23928,4
41474,26.904882,-9.475057,12.3671,1
41475,-1.6114262,6.604395,-5.975551,5
41476,-0.90090305,9.342539,26.595108,3
41477,-9.705087,11.06735,-25.739376,6
41478,12.613958,8.736613,-10.778146,2
41479,12.3996,-31.552496,-7.2014465,7
41480,-12.110374,-13.639798,5.6765623,9
41481,7.802187,4.1694093,-7.6604285,8
41482,-10.903534,-18.184025,-10.983789,4
41483,4.6419168,-11.841045,-14.507645,9
41484,22.2818,14.103056,-11.40711,2
41485,-13.636892,25.490282,-14.265145,0
41486,-13.507823,3.6036174,-1.8354989,5
41487,9.384268,-4.17736,-14.820365,1
41488,-13.412909,6.026173,-11.637684,6
41489,-1.2853473,17.95795,-18.65129,2
41490,-18.66254,18.612085,5.3440833,0
41491,2.4979353,20.166208,7.714974,3
41492,26.896568,-11.665282,-3.8097804,1
41493,18.177711,-24.867405,-5.998256,7
41494,9.284097,10.568573,29.807299,3
41495,6.266498,3.264868,-8.4375515,8
41496,9.347577,-32.432667,12.325597,7
41497,4.7946696,-12.137126,-12.296358,9
41498,-17.79438,-0.5795719,9.673264,5
41499,-6.469371,-13.955052,-16.994349,4
41500,-3.6383815,5.183506,-15.450468,6
41501,1.3703833,-19.194124,-10.927477,9
41502,-10.996472,-14.939182,3.9267137,9
41503,2.1327364,-14.436247,-9.208719,9
41504,2.454458,1.3975511,9.51348,8
41505,7.101966,1.8485019,-8.292918,8
41506,-21.93052,20.908823,-1.7300618,0
41507,3.952695,17.567312,5.6856856,3
41508,-12.445199,4.4766912,-13.019324,6
41509,-9.365243,11.500915,15.689081,5
41510,-16.681849,-11.682689,16.417027,9
41511,-11.420618,-16.768993,-24.144182,4
41512,2.9578345,17.690975,-6.653696,2
41513,6.6969786,19.269213,7.3965597,3
41514,22.775064,-2.6601796,20.584257,1
41515,4.5067835,16.657854,5.8826175,3
41516,12.16913,20.481092,0.09165707,2
41517,-4.3219323,5.0322666,-23.141901,6
41518,29.495531,2.4735923,13.61968,1
41519,-7.437715,6.447706,-27.43715,6
41520,0.31139946,-31.513552,17.779818,7
41521,-8.9747505,6.8495913,0.98155946,5
41522,-12.73426,2.1649876,8.912905,5
41523,-2.352217,7.5608125,-0.87573224,5
41524,24.03325,-3.3401678,20.725168,1
41525,17.193316,-5.894214,-17.201723,1
41526,28.339928,1.0168741,7.4181137,1
41527,19.399103,-21.935308,-6.03967,7
41528,-23.579264,-24.512611,-10.394459,4
41529,12.356784,4.8082047,-2.7392113,8
41530,7.1755395,-32.13134,8.595273,7
41531,-18.26304,-18.42223,-18.733822,4
41532,12.564732,-30.847635,-6.589563,7
41533,-8.738486,6.272029,-2.9413364,5
41534,-3.2124407,25.02152,0.11178697,0
41535,13.982009,-26.572311,-5.005288,7
41536,28.909363,4.054938,15.328345,1
41537,2.526095,22.994238,8.247097,3
41538,-16.518263,1.7486448,21.770048,6
41539,-5.517883,4.4101644,-4.006058,5
41540,20.678026,9.600025,-3.0854232,2
41541,-0.8604381,17.19037,-15.841485,2
41542,29.222658,-9.792392,9.831005,1
41543,9.260737,12.680007,18.135855,3
41544,-4.659484,0.29738444,16.860708,8
41545,-4.5192637,9.483619,-27.933456,6
41546,-17.90947,-1.2103752,-13.152912,6
41547,-9.051177,12.168314,-22.79864,6
41548,-12.632368,10.869746,22.605268,5
41549,17.513655,-23.398355,-9.034718,7
41550,9.28603,-8.7374525,13.235204,8
41551,12.772538,-25.066872,-8.114747,7
41552,7.26676,7.5925164,26.44625,3
41553,-9.3498745,27.535776,-12.516656,0
41554,31.201393,-13.031089,0.68414956,1
41555,20.023949,-3.0543635,-19.489637,1
41556,-11.415093,18.239855,-8.7893095,0
41557,-10.281962,27.03823,-13.04586,0
41558,5.375226,-25.471636,13.817307,7
41559,14.483021,-6.761237,-12.757621,1
41560,7.5021677,-6.909257,-1.1331024,8
41561,-8.4940815,10.722738,-27.50768,6
41562,-9.041873,-14.4599285,-9.888048,9
41563,-3.8240921,-15.180536,-9.010347,9
41564,7.630635,-7.64766,8.164834,8
41565,6.4805646,19.205677,7.2052603,3
41566,-18.707644,3.292977,1.5771619,5
41567,10.333809,-1.1548862,-15.236129,1
41568,-1.3481315,-14.725631,-14.102667,4
41569,-12.207074,-19.269611,-21.758083,4
41570,-7.6848645,18.313583,-0.72994316,0
41571,15.439908,-29.222988,-5.6406875,7
41572,-26.174948,7.1210623,-13.273337,6
41573,6.600956,19.31384,7.3195467,3
41574,-10.678042,-17.345922,-13.381906,4
41575,6.382208,3.7597148,-6.184353,8
41576,-16.477142,-18.94318,-23.745173,4
41577,-3.1894655,9.118892,-26.323977,6
41578,5.021737,3.8209636,11.514353,8
41579,0.9014417,17.958904,-16.75382,2
41580,-27.158195,-16.915604,-12.554103,4
41581,6.397823,16.66521,-8.6572895,2
41582,-19.856901,7.7331815,14.204355,5
41583,0.9604087,-13.930343,-6.6170144,9
41584,7.0288553,-17.634777,11.523196,7
41585,11.81999,-1.1028829,-16.349285,1
41586,-4.386769,-1.0666946,-25.850313,6
41587,-2.9995966,5.9022136,-6.1812596,5
41588,-22.405796,13.345361,0.79093194,0
41589,-1.9114605,-11.3677225,-12.238954,9
41590,-7.94669,23.713997,20.39333,3
41591,12.56051,-1.2263849,-17.769724,1
41592,1.9218155,-1.7469974,11.017088,8
41593,0.6091735,19.254366,-17.66883,2
41594,-28.650406,-22.189318,-8.131088,9
41595,-1.229276,16.769737,-15.6272135,2
41596,30.662956,-5.469043,15.788284,1
41597,14.102202,-30.705042,-3.02529,7
41598,12.285174,0.82106924,17.87431,8
41599,-0.69015473,-13.321581,-6.4465575,9
41600,26.173466,-10.659831,3.1993685,1
41601,8.172528,-27.93367,-4.4095764,7
41602,-16.373634,-3.6316478,12.45601,5
41603,-3.5186899,-15.581278,-8.322913,9
41604,6.066775,-28.189062,19.304037,7
41605,1.4297899,-14.3506,-10.5001955,9
41606,-24.919914,25.866909,1.8140547,0
41607,16.421883,-2.109932,-17.339474,1
41608,-1.1759455,22.202099,24.803183,3
41609,-11.688367,27.726973,-8.377614,0
41610,-14.914589,1.7043122,-1.9030408,5
41611,6.509521,1.8886424,-8.602243,8
41612,-8.524511,19.463501,5.988315,0
41613,4.2782054,-14.586982,-14.483709,9
41614,-5.154237,17.533587,-0.86415666,0
41615,19.46204,-25.302734,-6.0185647,7
41616,-6.4598813,20.366505,-0.8651864,0
41617,-12.591959,27.263561,-12.5700245,0
41618,-7.3422832,-4.3267026,-24.59547,5
41619,4.526861,14.197255,12.210935,3
41620,-18.351107,16.841314,-0.29060873,0
41621,7.4801583,3.9797862,-7.801664,8
41622,13.632478,-7.1843705,7.9640493,8
41623,15.845796,-8.676216,-17.041666,1
41624,-2.8525097,9.995203,24.020859,3
41625,-8.658476,-13.57127,-19.69278,4
41626,-14.136303,-10.076407,-11.16372,4
41627,-13.990571,31.259386,-8.209767,0
41628,-10.512652,3.371146,6.158726,5
41629,2.3713245,20.038656,9.23144,3
41630,15.606391,-30.9919,0.22253633,7
41631,-7.3395615,10.719792,-26.250763,6
41632,0.6210588,21.635426,21.004684,3
41633,-0.083620474,18.222155,-18.943382,2
41634,-23.992163,18.749477,5.9868402,0
41635,-6.9449034,29.545567,-9.519878,0
41636,-20.853357,2.377522,-6.7887692,6
41637,9.235378,-1.991429,-16.110626,1
41638,27.945534,0.37062097,4.7650266,1
41639,1.8958203,23.674623,7.9536724,3
41640,30.578676,-8.872597,7.600498,1
41641,11.263433,-0.50804085,-16.370514,1
41642,-3.4061525,3.9461703,-22.653082,6
41643,-12.615777,28.609106,-12.935079,0
41644,-8.288157,-17.066076,14.974646,9
41645,-1.0274512,-12.616286,-1.6096921,9
41646,-9.901274,26.930635,4.7817135,0
41647,-21.0569,25.5104,0.020616563,0
41648,-20.001184,-16.108091,-11.070308,4
41649,31.001112,-10.66073,-1.1710557,1
41650,8.623635,-24.35549,14.705078,7
41651,9.273863,24.674875,-8.05705,2
41652,9.785077,5.029829,5.602071,8
41653,4.158341,27.770367,20.508951,3
41654,-17.897444,2.864177,-13.318147,6
41655,-25.477554,-14.370219,-10.388815,4
41656,8.771242,-15.776968,4.6539836,7
41657,-18.973347,7.759663,20.73402,5
41658,26.693752,-1.9502953,15.998945,1
41659,-8.413084,6.1050067,-17.061863,6
41660,16.901295,-23.727306,-2.213666,7
41661,17.040373,-27.660824,-0.75810546,7
41662,17.568445,19.112474,-8.891713,2
41663,9.649977,2.0774198,4.716026,8
41664,-7.352555,-21.446459,-14.7205515,4
41665,-0.9915676,-14.692218,-0.053384516,9
41666,-19.794401,4.2647862,-9.339074,6
41667,-18.025698,22.23477,7.7557073,0
41668,12.581188,8.857952,-10.765216,2
41669,20.371876,-5.649637,-20.562115,1
41670,-12.833587,1.9421453,18.918316,5
41671,-17.176533,-15.0568,-20.251705,4
41672,20.158709,18.873613,-1.2435685,2
41673,-13.0313015,4.2564354,16.948784,5
41674,-15.67731,10.317213,10.995152,5
41675,-3.876381,6.1107926,-20.67156,6
41676,-10.716066,10.968421,-22.480768,6
41677,19.151802,-22.8369,-6.2913046,7
41678,-16.898088,-19.589014,-0.53745043,4
41679,5.7585654,0.9409684,3.2097409,8
41680,-24.552025,-17.548737,-3.8188982,4
41681,-0.3554608,-15.244332,-4.344672,9
41682,-19.616882,2.801603,12.998377,5
41683,-20.018171,25.22401,-8.646559,0
41684,-4.002092,-19.325409,3.343261,9
41685,23.90295,-7.4534388,-16.577488,1
41686,-20.410141,-16.725758,-9.88407,4
41687,12.772993,21.625427,-8.510767,2
41688,-6.6227016,-6.4196143,-15.69824,6
41689,7.9687567,23.589497,21.022692,3
41690,-18.043537,-2.0025034,-11.975012,6
41691,-13.54476,-11.835547,-17.542795,4
41692,11.219998,-24.009232,14.265822,7
41693,-20.144651,8.354966,20.492315,5
41694,25.675941,3.9747796,13.701747,1
41695,-5.2186356,6.3267994,-21.15034,6
41696,-24.017982,19.676723,0.6665223,0
41697,16.159979,-30.368263,-3.4815338,7
41698,8.425052,-16.188942,11.962377,7
41699,5.379432,2.9088657,6.9041243,8
41700,13.630882,-15.084794,10.955764,7
41701,-6.890925,-11.2858715,-1.7898555,9
41702,14.069137,19.69352,-0.60637236,2
41703,-6.9977393,0.3838445,-21.066853,6
41704,9.431931,6.9118533,27.836538,3
41705,10.236226,-8.327791,9.602204,8
41706,-5.743569,-14.541726,-4.4480147,9
41707,22.829546,-25.599531,-2.542642,7
41708,11.045196,25.344578,-13.776158,2
41709,11.24791,1.8752276,4.7229705,8
41710,12.205819,13.166116,-4.9984684,2
41711,-8.336079,4.79556,-19.196476,6
41712,11.501369,2.9828444,14.834123,8
41713,-20.992434,29.883339,0.8723694,0
41714,-15.2942705,-14.476317,-15.821948,4
41715,18.314636,-0.86697865,-19.478104,1
41716,-28.599705,-16.555624,-2.32256,4
41717,16.875595,-26.612366,-7.483657,7
41718,4.159201,-8.976467,18.916073,8
41719,-20.275984,0.11770882,10.732322,5
41720,1.1056479,11.342701,23.177437,3
41721,9.78534,25.98608,-14.630748,2
41722,-13.728541,-10.537009,-4.291367,4
41723,20.128504,-2.0584972,-19.909027,1
41724,-24.277618,-15.715071,-9.064156,4
41725,19.17738,-25.091248,0.36926153,7
41726,-17.882288,6.978066,-14.260879,6
41727,12.251907,20.827759,18.376236,3
41728,27.547678,-1.971195,17.924843,1
41729,-11.9300995,32.41302,0.5946702,0
41730,9.026105,19.873514,-9.161937,2
41731,-20.311138,1.168559,7.1635013,5
41732,24.797277,-8.284312,-14.144331,1
41733,31.202991,0.7125232,-5.1602473,1
41734,-7.5206256,-23.003841,0.73211426,9
41735,-12.796796,13.527222,-15.938841,6
41736,-25.513874,-1.060428,-6.9783583,6
41737,-19.871706,0.49279436,5.902121,5
41738,-16.259668,-16.57207,16.076107,9
41739,17.406128,0.32222438,-18.450033,1
41740,0.040804993,6.763592,22.906464,3
41741,7.23214,23.48282,-8.720442,2
41742,6.232807,-13.344318,5.1390224,3
41743,-20.63872,26.085299,-9.666378,0
41744,-4.865709,-24.042274,-5.0976605,1
41745,12.730831,21.602518,-8.537784,2
41746,-4.9982367,-2.554728,-25.360497,6
41747,7.400404,8.708116,21.476015,3
41748,30.196281,-9.980998,4.6831336,1
41749,-26.977955,-17.711578,-11.621656,4
41750,29.842579,3.1188524,4.2637687,1
41751,5.458285,2.852308,6.8343143,8
41752,-7.87141,5.756143,5.142486,5
41753,12.555428,20.602434,19.261711,3
41754,-11.53926,1.3160089,6.114393,5
41755,7.1997914,14.109947,22.734682,3
41756,-2.6806877,21.580791,2.5144928,0
41757,-11.605351,5.999335,-20.458096,6
